#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:2026-06-07_L_samples_PoW" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:2026-06-07_L_samples_PoW" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:2026-06-07_L_samples_PoW" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:2026-06-07_L_samples_PoW" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:2026-06-07_L_samples_PoW" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.2026-06-07_L_samples_PoW" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:2026-06-07_L_samples_PoW" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:2026-06-07_L_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:2026-06-07_L_samples_PoW" name="distribution">
#            <parameter id="kappa.s:2026-06-07_L_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:2026-06-07_L_samples_PoW" name="distribution" x="@popSize.t:2026-06-07_L_samples_PoW">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2026-06-07_L_samples_PoW" id="treeLikelihood.2026-06-07_L_samples_PoW" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2026-06-07_L_samples_PoW">
#            <siteModel id="SiteModel.s:2026-06-07_L_samples_PoW" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2026-06-07_L_samples_PoW" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:2026-06-07_L_samples_PoW" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2026-06-07_L_samples_PoW" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2026-06-07_L_samples_PoW" kappa="@kappa.s:2026-06-07_L_samples_PoW" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:2026-06-07_L_samples_PoW" id="estimatedFreqs.s:2026-06-07_L_samples_PoW" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:2026-06-07_L_samples_PoW" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:2026-06-07_L_samples_PoW" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
106000	-16720.98060006624	-16863.422382697765	142.44178263152585	-16863.422382697765	0.034862037935827234	22.708524909699435	0.019327109563992015	144.202287167444	0.31842580011813104	0.1616753912917462	0.21243938577037183	0.30745942281975125
108000	-16717.723689584607	-16860.66227892386	142.9385893392544	-16860.66227892386	0.03154442435818101	22.708524909699435	0.017943859048450278	144.6248330663326	0.31842580011813104	0.1747509006488572	0.20114874839038163	0.30567455084263045
110000	-16718.513667757106	-16860.876456118218	142.3627883611133	-16860.876456118218	0.03239395587627871	22.708524909699435	0.019550698641187095	144.13479516799907	0.31842580011813104	0.1747509006488572	0.20114874839038163	0.30567455084263045
112000	-16719.59750732592	-16862.55880765166	142.96130032574138	-16862.55880765166	0.03269579304777265	22.708524909699435	0.022635649761009364	144.87982219721897	0.33112097839163895	0.16065987568315465	0.20114874839038163	0.30707039753482507
114000	-16721.726569486316	-16862.818814266768	141.092244780451	-16862.818814266768	0.033556268850448344	22.708524909699435	0.017006602641091908	142.72484222472636	0.32737818775276994	0.16440266632202366	0.20114874839038163	0.30707039753482507
116000	-16717.679568061107	-16859.778736263874	142.09916820276666	-16859.778736263874	0.03127259389688503	22.708524909699435	0.01856163732953855	143.81926092939088	0.31611514347646286	0.17139229837122347	0.20781900394448255	0.3046735542078315
118000	-16722.869789795914	-16861.126813845854	138.25702404994166	-16861.126813845854	0.0357083938107124	22.708524909699435	0.025245385889902022	140.2846632369018	0.3141714282918851	0.1649676672647215	0.21006300541301556	0.31079789903037813
120000	-16719.58685445452	-16861.82506555094	142.2382110964207	-16861.82506555094	0.035299399161682794	25.717554900900502	0.017936516631820477	144.22248327021813	0.3141714282918851	0.17325564215346223	0.20177503052427484	0.31079789903037813
122000	-16724.228568752133	-16865.184560760932	140.955992008799	-16865.184560760932	0.034570160655624044	20.68240698373159	0.021578034640491524	142.60903533426645	0.3253664337081748	0.16693727105025474	0.20177503052427484	0.3059212647172959
124000	-16725.748334976626	-16867.414134476403	141.66579949977694	-16867.414134476403	0.03564884850484644	24.33562149725692	0.015908922584029532	143.39642157492585	0.3253664337081748	0.16693727105025474	0.20177503052427484	0.3059212647172959
126000	-16724.06647476608	-16863.357324652585	139.29084988650285	-16863.357324652585	0.03446268438568553	24.33562149725692	0.023661076202256194	141.41842318467857	0.3198317645293178	0.15469684998685423	0.20953775946659225	0.315933626017236
128000	-16725.796458332403	-16866.11027119923	140.31381286683015	-16866.11027119923	0.033061084393389395	24.33562149725692	0.026497049980825315	142.55458822665952	0.3194192003563614	0.15510941415981064	0.20953775946659225	0.315933626017236
130000	-16720.66719084909	-16864.560401384642	143.89321053555324	-16864.560401384642	0.033411467239370884	23.853994004945974	0.017069640654920584	145.6463501870239	0.31938826688019123	0.16191594288673108	0.19909192034965134	0.31960386988342665
132000	-16717.04608233194	-16857.861753199344	140.81567086740293	-16857.861753199344	0.03561667892355912	23.853994004945974	0.016146687707439773	142.51322396667211	0.31938826688019123	0.16474133041564673	0.19909192034965134	0.316778482354511
134000	-16718.5877676445	-16861.94017300414	143.35240535963783	-16861.94017300414	0.03395400017663584	23.853994004945974	0.021687132822033245	145.34496265295547	0.32905405023372936	0.16474133041564673	0.19909192034965134	0.3071126990009729
136000	-16722.254481215336	-16864.33542026482	142.08093904948302	-16864.33542026482	0.034721754235996674	23.853994004945974	0.01966980664804409	143.9758620181964	0.31669503134523436	0.16667375166446227	0.2067250625990662	0.30990615439123753
138000	-16719.77590694552	-16864.01790606245	144.24199911693157	-16864.01790606245	0.03263682423384305	23.731912679982056	0.018677295185161234	146.07289099605563	0.31669503134523436	0.16628290992928238	0.2067250625990662	0.3102969961264174
