#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:2026-06-07_M_samples_PoW" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.2026-06-07_M_samples_PoW" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:2026-06-07_M_samples_PoW" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:2026-06-07_M_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:2026-06-07_M_samples_PoW" name="distribution">
#            <parameter id="kappa.s:2026-06-07_M_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:2026-06-07_M_samples_PoW" name="distribution" x="@popSize.t:2026-06-07_M_samples_PoW">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2026-06-07_M_samples_PoW" id="treeLikelihood.2026-06-07_M_samples_PoW" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2026-06-07_M_samples_PoW">
#            <siteModel id="SiteModel.s:2026-06-07_M_samples_PoW" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2026-06-07_M_samples_PoW" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:2026-06-07_M_samples_PoW" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2026-06-07_M_samples_PoW" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2026-06-07_M_samples_PoW" kappa="@kappa.s:2026-06-07_M_samples_PoW" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:2026-06-07_M_samples_PoW" id="estimatedFreqs.s:2026-06-07_M_samples_PoW" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:2026-06-07_M_samples_PoW" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:2026-06-07_M_samples_PoW" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
52000	-11173.272323774941	-11305.999981075074	132.72765730013248	-11305.999981075074	0.08280391666628666	11.67504521794008	0.06802952554661064	134.3191143826507	0.29215091201181675	0.20356822908567865	0.21923750117605567	0.2850433577264488
54000	-11166.872006567623	-11293.674679016682	126.80267244905949	-11293.674679016682	0.09378632567021662	11.67504521794008	0.06724121029329556	128.38247402940522	0.29169478040030244	0.20356822908567865	0.21969363278756998	0.2850433577264488
56000	-11174.587734779052	-11304.6062432525	130.01850847344716	-11304.6062432525	0.09990462776979146	11.67504521794008	0.0852024665326562	131.83505412914164	0.29169478040030244	0.18931892714584006	0.21054303823710618	0.3084432542167511
58000	-11174.517210552971	-11304.429508001662	129.9122974486906	-11304.429508001662	0.09024245765707625	10.942472137331244	0.06537021778688457	131.3399760086917	0.29885865605696416	0.20553951328258813	0.19250010172405485	0.30310172893639264
60000	-11189.358235430967	-11316.139634262097	126.78139883113029	-11316.139634262097	0.08819917479626851	10.942472137331244	0.06079064750241743	128.13644657507598	0.296875467402022	0.20553951328258813	0.20336031838301394	0.29422470093237574
62000	-11179.499123280828	-11308.193305255842	128.6941819750133	-11308.193305255842	0.09262522033687197	11.830920896104018	0.05941943089166293	130.1760088573615	0.296875467402022	0.20553951328258813	0.20336031838301394	0.29422470093237574
64000	-11180.181410286163	-11306.847824515391	126.66641422922797	-11306.847824515391	0.08442661882678776	11.830920896104018	0.08255233905481013	128.47705232428268	0.2965480508907025	0.19469995208695964	0.20336031838301394	0.30539167863932365
66000	-11170.128501925048	-11302.192617332636	132.0641154075874	-11302.192617332636	0.09389587116189871	15.078271486620181	0.07237705437239322	134.23286363659642	0.2965480508907025	0.19469995208695964	0.20636865265684548	0.30238334436549213
68000	-11186.50373029959	-11315.027820984053	128.52409068446272	-11315.027820984053	0.09704298269734249	15.078271486620181	0.06878447700091195	130.64192768736606	0.3092268510146487	0.19469995208695964	0.20636865265684548	0.28970454424154596
70000	-11174.690576280165	-11299.746817108899	125.0562408287329	-11299.746817108899	0.09142891474045509	12.477195034375852	0.07527039188360506	126.87868637475744	0.30488725549218165	0.1957604023113152	0.2107082481793125	0.2886440940171904
72000	-11179.733992968078	-11310.069789710931	130.3357967428529	-11310.069789710931	0.10045423462488418	12.477195034375852	0.0687824432763451	132.06810396090998	0.30488725549218165	0.1910525524446333	0.2154160980459944	0.2886440940171904
74000	-11167.136857694548	-11298.888683558103	131.75182586355513	-11298.888683558103	0.08742953147741431	12.149470299923294	0.07385672431474943	133.50296180676787	0.30196109490616907	0.1910525524446333	0.2154160980459944	0.29157025460320296
76000	-11169.658341904607	-11296.700925339766	127.04258343515883	-11296.700925339766	0.09232585349483667	11.654367522298905	0.06162073986725315	128.5316720447786	0.30196109490616907	0.1910525524446333	0.2154160980459944	0.29157025460320296
78000	-11172.353582739881	-11301.759290796606	129.40570805672553	-11301.759290796606	0.0931003480850375	12.183642393663586	0.0655843810274892	131.04355719737654	0.30196109490616907	0.1910525524446333	0.2088655463146077	0.29812080633458965
80000	-11176.678833556474	-11308.949312882714	132.27047932623972	-11308.949312882714	0.10155698717721331	12.183642393663586	0.06105975203965705	133.83684381975192	0.30196109490616907	0.1910525524446333	0.2088655463146077	0.29812080633458965
82000	-11168.064009373022	-11296.517648915813	128.4536395427919	-11296.517648915813	0.09759537903582138	11.592638869495195	0.07401169792960814	130.11570352319708	0.30196109490616907	0.1910525524446333	0.2088655463146077	0.29812080633458965
84000	-11168.52244350968	-11297.112161510979	128.58971800129763	-11297.112161510979	0.09614548705399388	11.592638869495195	0.06700401136392761	130.1523113095643	0.2940018150402683	0.1871198488620557	0.21279824989718527	0.30608008620049043
